 T: 2018-06-20 14:02:05,399 |L: DEBUG |TH: Agent: adapter run thread for test 'LoginAsMOLUserWithValidUserNameAndValidPassword' with id '8362ad18-8749-490d-877a-bee79bafc889' |L: MMSG.Automation |MSG:  UserName =  ~ Password =  ~UserType=    ~ TransactionTimings =  ~ BrowserName =  ~ ~Message = Entry ~ ScreenShot File = Not Applicable 
 T: 2018-06-20 14:04:58,213 |L: DEBUG |TH: Agent: adapter run thread for test 'VerifyCommunicationPreferencesConatinsAllTheCheckBoxAreBeenChecked' with id '5be8ae89-254f-474d-a987-f7e4a0dfb1d9' |L: MMSG.Automation |MSG:  UserName =  ~ Password =  ~UserType=    ~ TransactionTimings =  ~ BrowserName =  ~ ~Message = Entry ~ ScreenShot File = Not Applicable 
 T: 2018-06-20 14:05:00,275 |L: DEBUG |TH: Agent: adapter run thread for test 'VerifyCommunicationPreferencesConatinsAllTheCheckBoxAreBeenChecked' with id '5be8ae89-254f-474d-a987-f7e4a0dfb1d9' |L: MMSG.Automation |MSG:  UserName =  ~ Password =  ~UserType=    ~ TransactionTimings =  ~ BrowserName =  ~ ~Message = Exit ~ ScreenShot File = Not Applicable 
 T: 2018-06-20 14:05:00,278 |L: DEBUG |TH: Agent: adapter run thread for test 'VerifyCommunicationPreferencesConatinsAllTheCheckBoxAreBeenChecked' with id '5be8ae89-254f-474d-a987-f7e4a0dfb1d9' |L: MMSG.Automation |MSG:  UserName =  ~ Password =  ~UserType=    ~ TransactionTimings =  ~ BrowserName =  ~ ~Message = Entry ~ ScreenShot File = Not Applicable 
 T: 2018-06-20 14:05:00,278 |L: DEBUG |TH: Agent: adapter run thread for test 'VerifyCommunicationPreferencesConatinsAllTheCheckBoxAreBeenChecked' with id '5be8ae89-254f-474d-a987-f7e4a0dfb1d9' |L: MMSG.Automation |MSG:  UserName =  ~ Password =  ~UserType=    ~ TransactionTimings =  ~ BrowserName =  ~ ~Message = Entry ~ ScreenShot File = Not Applicable 
 T: 2018-06-20 14:05:04,712 |L: DEBUG |TH: Agent: adapter run thread for test 'VerifyCommunicationPreferencesConatinsAllTheCheckBoxAreBeenChecked' with id '5be8ae89-254f-474d-a987-f7e4a0dfb1d9' |L: MMSG.Automation |MSG:  UserName =  ~ Password =  ~UserType=    ~ TransactionTimings =  ~ BrowserName =  ~ ~Message = Entry ~ ScreenShot File = Not Applicable 
 T: 2018-06-20 14:05:04,712 |L: DEBUG |TH: Agent: adapter run thread for test 'VerifyCommunicationPreferencesConatinsAllTheCheckBoxAreBeenChecked' with id '5be8ae89-254f-474d-a987-f7e4a0dfb1d9' |L: MMSG.Automation |MSG:  UserName =  ~ Password =  ~UserType=    ~ TransactionTimings =  ~ BrowserName =  ~ ~Message = Exit ~ ScreenShot File = Not Applicable 
 T: 2018-06-20 14:05:04,714 |L: DEBUG |TH: Agent: adapter run thread for test 'VerifyCommunicationPreferencesConatinsAllTheCheckBoxAreBeenChecked' with id '5be8ae89-254f-474d-a987-f7e4a0dfb1d9' |L: MMSG.Automation |MSG:  UserName =  ~ Password =  ~UserType=    ~ TransactionTimings =  ~ BrowserName =  ~ ~Message = Entry ~ ScreenShot File = Not Applicable 
 T: 2018-06-20 14:05:04,714 |L: DEBUG |TH: Agent: adapter run thread for test 'VerifyCommunicationPreferencesConatinsAllTheCheckBoxAreBeenChecked' with id '5be8ae89-254f-474d-a987-f7e4a0dfb1d9' |L: MMSG.Automation |MSG:  UserName =  ~ Password =  ~UserType=    ~ TransactionTimings =  ~ BrowserName =  ~ ~Message = Entry ~ ScreenShot File = Not Applicable 
 T: 2018-06-20 14:05:04,737 |L: DEBUG |TH: Agent: adapter run thread for test 'VerifyCommunicationPreferencesConatinsAllTheCheckBoxAreBeenChecked' with id '5be8ae89-254f-474d-a987-f7e4a0dfb1d9' |L: MMSG.Automation |MSG:  UserName =  ~ Password =  ~UserType=    ~ TransactionTimings =  ~ BrowserName =  ~ ~Message = Exit ~ ScreenShot File = Not Applicable 
 T: 2018-06-20 14:05:04,737 |L: DEBUG |TH: Agent: adapter run thread for test 'VerifyCommunicationPreferencesConatinsAllTheCheckBoxAreBeenChecked' with id '5be8ae89-254f-474d-a987-f7e4a0dfb1d9' |L: MMSG.Automation |MSG:  UserName =  ~ Password =  ~UserType=    ~ TransactionTimings =  ~ BrowserName =  ~ ~TestCaseName  = EmployeePersonalDetailsManagementDefinition ~ ScenarioName =Verify  Communication preferences conatins all the check box are been checked ~ Result = Assert Passed ~ Message=  ~ ScreenShot File = Not Applicable 
 T: 2018-06-20 14:05:04,737 |L: DEBUG |TH: Agent: adapter run thread for test 'VerifyCommunicationPreferencesConatinsAllTheCheckBoxAreBeenChecked' with id '5be8ae89-254f-474d-a987-f7e4a0dfb1d9' |L: MMSG.Automation |MSG:  UserName =  ~ Password =  ~UserType=    ~ TransactionTimings =  ~ BrowserName =  ~ ~Message = Exit ~ ScreenShot File = Not Applicable 
 T: 2018-06-20 14:05:04,739 |L: DEBUG |TH: Agent: adapter run thread for test 'VerifyCommunicationPreferencesConatinsAllTheCheckBoxAreBeenChecked' with id '5be8ae89-254f-474d-a987-f7e4a0dfb1d9' |L: MMSG.Automation |MSG:  UserName =  ~ Password =  ~UserType=    ~ TransactionTimings =  ~ BrowserName =  ~ ~Message = Entry ~ ScreenShot File = Not Applicable 
 T: 2018-06-20 14:05:04,744 |L: DEBUG |TH: Agent: adapter run thread for test 'VerifyCommunicationPreferencesConatinsAllTheCheckBoxAreBeenChecked' with id '5be8ae89-254f-474d-a987-f7e4a0dfb1d9' |L: MMSG.Automation |MSG:  UserName =  ~ Password =  ~UserType=    ~ TransactionTimings =  ~ BrowserName =  ~ ~Message = Entry ~ ScreenShot File = Not Applicable 
 T: 2018-06-20 14:05:04,783 |L: DEBUG |TH: Agent: adapter run thread for test 'VerifyCommunicationPreferencesConatinsAllTheCheckBoxAreBeenChecked' with id '5be8ae89-254f-474d-a987-f7e4a0dfb1d9' |L: MMSG.Automation |MSG:  UserName =  ~ Password =  ~UserType=    ~ TransactionTimings =  ~ BrowserName =  ~ ~Message = Entry ~ ScreenShot File = Not Applicable 
 T: 2018-06-20 14:05:04,783 |L: DEBUG |TH: Agent: adapter run thread for test 'VerifyCommunicationPreferencesConatinsAllTheCheckBoxAreBeenChecked' with id '5be8ae89-254f-474d-a987-f7e4a0dfb1d9' |L: MMSG.Automation |MSG:  UserName =  ~ Password =  ~UserType=    ~ TransactionTimings =  ~ BrowserName =  ~ ~TestCaseName  = EmployeePersonalDetailsManagementDefinition ~ ScenarioName =Verify  Communication preferences conatins all the check box are been checked ~ Result = Assert Passed ~ Message=  ~ ScreenShot File = Not Applicable 
 T: 2018-06-20 14:05:04,783 |L: DEBUG |TH: Agent: adapter run thread for test 'VerifyCommunicationPreferencesConatinsAllTheCheckBoxAreBeenChecked' with id '5be8ae89-254f-474d-a987-f7e4a0dfb1d9' |L: MMSG.Automation |MSG:  UserName =  ~ Password =  ~UserType=    ~ TransactionTimings =  ~ BrowserName =  ~ ~Message = Exit ~ ScreenShot File = Not Applicable 
 T: 2018-06-20 14:05:04,785 |L: DEBUG |TH: Agent: adapter run thread for test 'VerifyCommunicationPreferencesConatinsAllTheCheckBoxAreBeenChecked' with id '5be8ae89-254f-474d-a987-f7e4a0dfb1d9' |L: MMSG.Automation |MSG:  UserName =  ~ Password =  ~UserType=    ~ TransactionTimings =  ~ BrowserName =  ~ ~Message = Entry ~ ScreenShot File = Not Applicable 
 T: 2018-06-20 14:05:04,786 |L: DEBUG |TH: Agent: adapter run thread for test 'VerifyCommunicationPreferencesConatinsAllTheCheckBoxAreBeenChecked' with id '5be8ae89-254f-474d-a987-f7e4a0dfb1d9' |L: MMSG.Automation |MSG:  UserName =  ~ Password =  ~UserType=    ~ TransactionTimings =  ~ BrowserName =  ~ ~Message = Entry ~ ScreenShot File = Not Applicable 
 T: 2018-06-20 14:05:04,825 |L: DEBUG |TH: Agent: adapter run thread for test 'VerifyCommunicationPreferencesConatinsAllTheCheckBoxAreBeenChecked' with id '5be8ae89-254f-474d-a987-f7e4a0dfb1d9' |L: MMSG.Automation |MSG:  UserName =  ~ Password =  ~UserType=    ~ TransactionTimings =  ~ BrowserName =  ~ ~Message = Entry ~ ScreenShot File = Not Applicable 
 T: 2018-06-20 14:05:04,825 |L: DEBUG |TH: Agent: adapter run thread for test 'VerifyCommunicationPreferencesConatinsAllTheCheckBoxAreBeenChecked' with id '5be8ae89-254f-474d-a987-f7e4a0dfb1d9' |L: MMSG.Automation |MSG:  UserName =  ~ Password =  ~UserType=    ~ TransactionTimings =  ~ BrowserName =  ~ ~TestCaseName  = EmployeePersonalDetailsManagementDefinition ~ ScenarioName =Verify  Communication preferences conatins all the check box are been checked ~ Result = Assert Passed ~ Message=  ~ ScreenShot File = Not Applicable 
 T: 2018-06-20 14:05:04,825 |L: DEBUG |TH: Agent: adapter run thread for test 'VerifyCommunicationPreferencesConatinsAllTheCheckBoxAreBeenChecked' with id '5be8ae89-254f-474d-a987-f7e4a0dfb1d9' |L: MMSG.Automation |MSG:  UserName =  ~ Password =  ~UserType=    ~ TransactionTimings =  ~ BrowserName =  ~ ~Message = Exit ~ ScreenShot File = Not Applicable 
 T: 2018-06-20 14:05:04,828 |L: DEBUG |TH: Agent: adapter run thread for test 'VerifyCommunicationPreferencesConatinsAllTheCheckBoxAreBeenChecked' with id '5be8ae89-254f-474d-a987-f7e4a0dfb1d9' |L: MMSG.Automation |MSG:  UserName =  ~ Password =  ~UserType=    ~ TransactionTimings =  ~ BrowserName =  ~ ~Message = Entry ~ ScreenShot File = Not Applicable 
 T: 2018-06-20 14:05:04,828 |L: DEBUG |TH: Agent: adapter run thread for test 'VerifyCommunicationPreferencesConatinsAllTheCheckBoxAreBeenChecked' with id '5be8ae89-254f-474d-a987-f7e4a0dfb1d9' |L: MMSG.Automation |MSG:  UserName =  ~ Password =  ~UserType=    ~ TransactionTimings =  ~ BrowserName =  ~ ~Message = Entry ~ ScreenShot File = Not Applicable 
 T: 2018-06-20 14:05:04,861 |L: DEBUG |TH: Agent: adapter run thread for test 'VerifyCommunicationPreferencesConatinsAllTheCheckBoxAreBeenChecked' with id '5be8ae89-254f-474d-a987-f7e4a0dfb1d9' |L: MMSG.Automation |MSG:  UserName =  ~ Password =  ~UserType=    ~ TransactionTimings =  ~ BrowserName =  ~ ~Message = Entry ~ ScreenShot File = Not Applicable 
 T: 2018-06-20 14:05:04,861 |L: DEBUG |TH: Agent: adapter run thread for test 'VerifyCommunicationPreferencesConatinsAllTheCheckBoxAreBeenChecked' with id '5be8ae89-254f-474d-a987-f7e4a0dfb1d9' |L: MMSG.Automation |MSG:  UserName =  ~ Password =  ~UserType=    ~ TransactionTimings =  ~ BrowserName =  ~ ~TestCaseName  = EmployeePersonalDetailsManagementDefinition ~ ScenarioName =Verify  Communication preferences conatins all the check box are been checked ~ Result = Assert Passed ~ Message=  ~ ScreenShot File = Not Applicable 
 T: 2018-06-20 14:05:04,861 |L: DEBUG |TH: Agent: adapter run thread for test 'VerifyCommunicationPreferencesConatinsAllTheCheckBoxAreBeenChecked' with id '5be8ae89-254f-474d-a987-f7e4a0dfb1d9' |L: MMSG.Automation |MSG:  UserName =  ~ Password =  ~UserType=    ~ TransactionTimings =  ~ BrowserName =  ~ ~Message = Exit ~ ScreenShot File = Not Applicable 
 T: 2018-06-20 14:05:04,872 |L: DEBUG |TH: Agent: adapter run thread for test 'LogoutAsMOLUser' with id 'e226d4fe-7e0b-4699-ac54-ab04f4b86f8f' |L: MMSG.Automation |MSG:  UserName =  ~ Password =  ~UserType=    ~ TransactionTimings =  ~ BrowserName =  ~ ~Message = Entry ~ ScreenShot File = Not Applicable 
 T: 2018-06-20 14:05:04,873 |L: DEBUG |TH: Agent: adapter run thread for test 'LogoutAsMOLUser' with id 'e226d4fe-7e0b-4699-ac54-ab04f4b86f8f' |L: MMSG.Automation |MSG:  UserName =  ~ Password =  ~UserType=    ~ TransactionTimings =  ~ BrowserName =  ~ ~Message = Entry ~ ScreenShot File = Not Applicable 
 T: 2018-06-20 14:05:04,873 |L: DEBUG |TH: Agent: adapter run thread for test 'LogoutAsMOLUser' with id 'e226d4fe-7e0b-4699-ac54-ab04f4b86f8f' |L: MMSG.Automation |MSG:  UserName =  ~ Password =  ~UserType=    ~ TransactionTimings =  ~ BrowserName =  ~ ~Message = Entry ~ ScreenShot File = Not Applicable 
 T: 2018-06-20 14:05:04,938 |L: DEBUG |TH: Agent: adapter run thread for test 'LogoutAsMOLUser' with id 'e226d4fe-7e0b-4699-ac54-ab04f4b86f8f' |L: MMSG.Automation |MSG:  UserName =  ~ Password =  ~UserType=    ~ TransactionTimings =  ~ BrowserName =  ~ ~Message = Exit ~ ScreenShot File = Not Applicable 
 T: 2018-06-20 14:05:07,027 |L: DEBUG |TH: Agent: adapter run thread for test 'LogoutAsMOLUser' with id 'e226d4fe-7e0b-4699-ac54-ab04f4b86f8f' |L: MMSG.Automation |MSG:  UserName =  ~ Password =  ~UserType=    ~ TransactionTimings =  ~ BrowserName =  ~ ~Message = Exit ~ ScreenShot File = Not Applicable 
 T: 2018-06-20 14:05:07,027 |L: DEBUG |TH: Agent: adapter run thread for test 'LogoutAsMOLUser' with id 'e226d4fe-7e0b-4699-ac54-ab04f4b86f8f' |L: MMSG.Automation |MSG:  UserName =  ~ Password =  ~UserType=    ~ TransactionTimings =  ~ BrowserName =  ~ ~Message = Exit ~ ScreenShot File = Not Applicable 
 T: 2018-06-20 14:05:07,029 |L: DEBUG |TH: Agent: adapter run thread for test 'LogoutAsMOLUser' with id 'e226d4fe-7e0b-4699-ac54-ab04f4b86f8f' |L: MMSG.Automation |MSG:  UserName =  ~ Password =  ~UserType=    ~ TransactionTimings =  ~ BrowserName =  ~ ~Message = Entry ~ ScreenShot File = Not Applicable 
 T: 2018-06-20 14:05:09,048 |L: DEBUG |TH: Agent: adapter run thread for test 'LogoutAsMOLUser' with id 'e226d4fe-7e0b-4699-ac54-ab04f4b86f8f' |L: MMSG.Automation |MSG:  UserName =  ~ Password =  ~UserType=    ~ TransactionTimings =  ~ BrowserName =  ~ ~Message = Exit ~ ScreenShot File = Not Applicable 
